#Classification	S-8-POLPIL-G_bracken_O.kreport
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	129
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	129
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	56
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	56
k__Bacteria|p__Cyanobacteria	565
k__Bacteria|p__Cyanobacteria|o__Nostocales	561
k__Bacteria|p__Cyanobacteria|o__Chroococcales	4
k__Bacteria|p__Firmicutes	57
k__Bacteria|p__Firmicutes|c__Clostridia	57
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	57
k__Bacteria|p__Armatimonadetes	2
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	2
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	2
k__Bacteria|p__Chloroflexi	2
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	2
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	2
k__Bacteria|p__Acidobacteria	2684
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	2684
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	2684
k__Bacteria|p__Bacteroidetes	855
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	693
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	693
k__Bacteria|p__Bacteroidetes|c__Cytophagia	155
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	155
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	5
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	5
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2
k__Bacteria|p__Planctomycetes	244
k__Bacteria|p__Planctomycetes|c__Planctomycetia	242
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	186
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	56
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	1
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	1
k__Bacteria|p__Verrucomicrobia	3
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2
k__Bacteria|p__Verrucomicrobia|c__Opitutae	1
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	1
k__Bacteria|p__Candidatus_Saccharibacteria	1
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia	1
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Nanosynbacterales	1
k__Eukaryota	68303
k__Eukaryota|k__Viridiplantae	65467
k__Eukaryota|k__Viridiplantae|p__Streptophyta	65467
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida	61018
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida|o__Funariales	61018
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	4448
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Poales	4
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Arecales	4427
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Rosales	2
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Malpighiales	2
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Cucurbitales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Brassicales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Caryophyllales	2
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Asterales	1
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida|o__Proteales	8
k__Eukaryota|k__Metazoa	2436
k__Eukaryota|k__Metazoa|p__Chordata	2436
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia	2436
k__Eukaryota|k__Metazoa|p__Chordata|c__Mammalia|o__Primates	2436
k__Eukaryota|k__Fungi	398
k__Eukaryota|k__Fungi|p__Ascomycota	374
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes	119
k__Eukaryota|k__Fungi|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales	119
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes	57
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Hypocreales	31
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Glomerellales	25
k__Eukaryota|k__Fungi|p__Ascomycota|c__Sordariomycetes|o__Sordariales	1
k__Eukaryota|k__Fungi|p__Ascomycota|c__Leotiomycetes	50
k__Eukaryota|k__Fungi|p__Ascomycota|c__Leotiomycetes|o__Helotiales	50
k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes	27
k__Eukaryota|k__Fungi|p__Ascomycota|c__Dothideomycetes|o__Mycosphaerellales	27
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes	120
k__Eukaryota|k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	120
k__Eukaryota|k__Fungi|p__Basidiomycota	24
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes	24
k__Eukaryota|k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Agaricales	24
k__Eukaryota|p__Euglenozoa	1
k__Eukaryota|p__Euglenozoa|c__Kinetoplastea	1
k__Eukaryota|p__Euglenozoa|c__Kinetoplastea|o__Trypanosomatida	1
