# git tag version 3.1.0 |  motus version 3.1.0 | map_tax 3.1.0 | gene database: nr3.1.0 | calc_mgc 3.1.0 -y insert.scaled_counts -l 75 | calc_motu 3.1.0 -k mOTU -C no_CAMI -g 3 -c -p -u | taxonomy: ref_mOTU_3.1.0 meta_mOTU_3.1.0
# call: python /nfs3_ib/nfs-ip34/home/def-ilafores/programs/motu-profiler_env/bin/motus profile -f /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ21/GQ21_paired_1.fastq -r /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ21/GQ21_paired_2.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ21/GQ21_unmatched_1.fastq -s /nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Saliva/preproc/GQ21/GQ21_unmatched_2.fastq -n GQ21 -t 24 -u -c -p
#mOTU	consensus_taxonomy	NCBI_tax_id	GQ21
ext_mOTU_v31_17446	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_17471	Streptococcus species incertae sedis	NA	15
ext_mOTU_v31_17472	Streptococcus species incertae sedis	NA	24
ext_mOTU_v31_17473	Streptococcus species incertae sedis	NA	55
ext_mOTU_v31_17848	Candidatus Saccharibacteria species incertae sedis	NA	11
ext_mOTU_v31_17849	Candidatus Saccharibacteria species incertae sedis	NA	23
ext_mOTU_v31_17850	Candidatus Saccharibacteria species incertae sedis	NA	46
ext_mOTU_v31_17851	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_17852	Candidatus Saccharibacteria species incertae sedis	NA	36
ext_mOTU_v31_17853	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_17854	Candidatus Saccharibacteria species incertae sedis	NA	9
ext_mOTU_v31_17855	Candidatus Saccharibacteria species incertae sedis	NA	8
ext_mOTU_v31_17856	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_17857	Candidatus Saccharibacteria species incertae sedis	NA	14
ext_mOTU_v31_17858	Candidatus Saccharibacteria species incertae sedis	NA	8
ext_mOTU_v31_17915	Veillonella species incertae sedis	NA	3
ext_mOTU_v31_18018	Actinomyces species incertae sedis	NA	3
ext_mOTU_v31_18022	Streptococcus species incertae sedis	NA	47
ext_mOTU_v31_18023	Streptococcus species incertae sedis	NA	26
ext_mOTU_v31_18024	Streptococcus species incertae sedis	NA	79
ext_mOTU_v31_18027	Actinomyces species incertae sedis	NA	32
ext_mOTU_v31_18159	Leptotrichia species incertae sedis	NA	7
ext_mOTU_v31_18208	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_18787	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_19620	Prevotellaceae species incertae sedis	NA	95
ext_mOTU_v31_19623	Treponema species incertae sedis	NA	4
ext_mOTU_v31_19627	Capnocytophaga species incertae sedis	NA	16
ext_mOTU_v31_19629	Capnocytophaga species incertae sedis	NA	1
ext_mOTU_v31_19642	Erysipelotrichaceae species incertae sedis	NA	6
ext_mOTU_v31_19643	Granulicatella species incertae sedis	NA	28
ext_mOTU_v31_19644	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_19645	Lachnospiraceae species incertae sedis	NA	21
ext_mOTU_v31_19650	Aggregatibacter species incertae sedis	NA	3
ext_mOTU_v31_19652	Aggregatibacter species incertae sedis	NA	1
ext_mOTU_v31_19663	Neisseria species incertae sedis	NA	2
ext_mOTU_v31_19665	Mycoplasma species incertae sedis	NA	2
ext_mOTU_v31_19669	Selenomonas species incertae sedis	NA	1
ext_mOTU_v31_19670	Streptococcus species incertae sedis	NA	205
ext_mOTU_v31_19671	Streptococcus species incertae sedis	NA	27
ext_mOTU_v31_19674	Peptoanaerobacter species incertae sedis	NA	3
ext_mOTU_v31_19679	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19684	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_19685	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_19689	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_19690	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_19693	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19696	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_19700	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19701	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19702	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_19708	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_19709	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_19711	Candidatus Saccharibacteria species incertae sedis	NA	9
ext_mOTU_v31_19712	Candidatus Saccharibacteria species incertae sedis	NA	8
ext_mOTU_v31_19713	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_19714	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_19716	Bacteria species incertae sedis	NA	2
ext_mOTU_v31_19718	Bacteria species incertae sedis	NA	5
ext_mOTU_v31_19721	Candidatus Saccharibacteria species incertae sedis	NA	4
ext_mOTU_v31_19739	Bacteria species incertae sedis	NA	1
ext_mOTU_v31_19746	Actinomyces species incertae sedis	NA	3
ext_mOTU_v31_26700	Streptococcus species incertae sedis	NA	5
ext_mOTU_v31_26785	Atopobium species incertae sedis	NA	1
ext_mOTU_v31_26808	Haemophilus species incertae sedis	NA	3
ext_mOTU_v31_26865	Haemophilus species incertae sedis	NA	2
ext_mOTU_v31_26926	Candidatus Saccharibacteria species incertae sedis	NA	30
ext_mOTU_v31_27007	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_27080	Haemophilus species incertae sedis	NA	2
ext_mOTU_v31_27189	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_27193	Atopobium species incertae sedis	NA	10
ext_mOTU_v31_27194	Gemella species incertae sedis	NA	2
ext_mOTU_v31_27195	Granulicatella species incertae sedis	NA	43
ext_mOTU_v31_27196	Streptococcus species incertae sedis	NA	4
ext_mOTU_v31_27231	Capnocytophaga species incertae sedis	NA	1
ext_mOTU_v31_27237	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_28178	Streptococcus species incertae sedis	NA	37
ext_mOTU_v31_28185	Streptococcus species incertae sedis	NA	10
ext_mOTU_v31_29351	Bacteroidia species incertae sedis	NA	2
ext_mOTU_v31_29354	Atopobium species incertae sedis	NA	53
ext_mOTU_v31_29357	Atopobium species incertae sedis	NA	3
ext_mOTU_v31_29390	Treponema species incertae sedis	NA	1
ext_mOTU_v31_29392	Treponema species incertae sedis	NA	2
ext_mOTU_v31_29394	Treponema species incertae sedis	NA	3
ext_mOTU_v31_29396	Lachnospiraceae species incertae sedis	NA	9
ext_mOTU_v31_29399	Lachnospiraceae species incertae sedis	NA	2
ext_mOTU_v31_29403	Aggregatibacter species incertae sedis	NA	5
ext_mOTU_v31_29408	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29409	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29420	Eikenella species incertae sedis	NA	2
ext_mOTU_v31_29427	Selenomonas species incertae sedis	NA	7
ext_mOTU_v31_29428	Streptococcus species incertae sedis	NA	33
ext_mOTU_v31_29429	Streptococcus species incertae sedis	NA	20
ext_mOTU_v31_29432	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29437	Streptococcus species incertae sedis	NA	15
ext_mOTU_v31_29438	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29442	Selenomonas species incertae sedis	NA	5
ext_mOTU_v31_29446	Neisseria species incertae sedis	NA	1
ext_mOTU_v31_29450	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29454	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_29457	Streptococcus species incertae sedis	NA	11
ext_mOTU_v31_29458	Neisseria species incertae sedis	NA	5
ext_mOTU_v31_29459	Neisseria species incertae sedis	NA	5
ext_mOTU_v31_29460	Neisseria species incertae sedis	NA	6
ext_mOTU_v31_29461	Neisseria species incertae sedis	NA	21
ext_mOTU_v31_29463	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29465	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29469	Streptococcus species incertae sedis	NA	9
ext_mOTU_v31_29471	Neisseria species incertae sedis	NA	2
ext_mOTU_v31_29472	Streptococcus species incertae sedis	NA	6
ext_mOTU_v31_29474	Streptococcus species incertae sedis	NA	16
ext_mOTU_v31_29476	Streptococcus species incertae sedis	NA	2
ext_mOTU_v31_29477	Streptococcus species incertae sedis	NA	3
ext_mOTU_v31_29479	Streptococcus species incertae sedis	NA	10
ext_mOTU_v31_29480	Streptococcus species incertae sedis	NA	22
ext_mOTU_v31_29483	Streptococcus species incertae sedis	NA	39
ext_mOTU_v31_29484	Streptococcus species incertae sedis	NA	58
ext_mOTU_v31_29490	Streptococcus species incertae sedis	NA	8
ext_mOTU_v31_29495	Streptococcus species incertae sedis	NA	1
ext_mOTU_v31_29496	Streptococcus species incertae sedis	NA	14
ext_mOTU_v31_29497	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29509	Actinomyces species incertae sedis	NA	105
ext_mOTU_v31_29510	Actinomyces species incertae sedis	NA	18
ext_mOTU_v31_29519	Candidatus Saccharibacteria species incertae sedis	NA	24
ext_mOTU_v31_29523	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_29528	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_29534	Bacteria species incertae sedis	NA	4
ext_mOTU_v31_29539	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29540	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29542	Candidatus Saccharibacteria species incertae sedis	NA	33
ext_mOTU_v31_29543	Actinomyces species incertae sedis	NA	79
ext_mOTU_v31_29544	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29553	Candidatus Saccharibacteria species incertae sedis	NA	22
ext_mOTU_v31_29554	Candidatus Saccharibacteria species incertae sedis	NA	4
ext_mOTU_v31_29558	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_29560	Candidatus Saccharibacteria species incertae sedis	NA	4
ext_mOTU_v31_29564	Propionibacteriaceae species incertae sedis	NA	4
ext_mOTU_v31_29566	Bacteria species incertae sedis	NA	1
ext_mOTU_v31_29568	Candidatus Saccharibacteria species incertae sedis	NA	22
ext_mOTU_v31_29571	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29574	Candidatus Saccharibacteria species incertae sedis	NA	7
ext_mOTU_v31_29581	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_29585	Campylobacter species incertae sedis	NA	1
ext_mOTU_v31_29587	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_29588	Candidatus Saccharibacteria species incertae sedis	NA	3
ext_mOTU_v31_29590	Candidatus Saccharibacteria species incertae sedis	NA	12
ext_mOTU_v31_29593	Campylobacter species incertae sedis	NA	1
ext_mOTU_v31_29594	Candidatus Saccharibacteria species incertae sedis	NA	5
ext_mOTU_v31_29596	Candidatus Saccharibacteria species incertae sedis	NA	2
ext_mOTU_v31_29602	Bacteria species incertae sedis	NA	2
ext_mOTU_v31_29605	Actinomyces species incertae sedis	NA	3
ext_mOTU_v31_29606	Actinomyces species incertae sedis	NA	1
ext_mOTU_v31_29609	Candidatus Saccharibacteria species incertae sedis	NA	6
ext_mOTU_v31_29614	Candidatus Saccharibacteria species incertae sedis	NA	1
ext_mOTU_v31_29615	Candidatus Saccharibacteria species incertae sedis	NA	21
ext_mOTU_v31_29616	Actinomycetaceae species incertae sedis	NA	1
unassigned	unassigned	NA	732
