#Classification	GQ45_bracken_O.kreport
k__Eukaryota|p__Euglenozoa|c__Kinetoplastea	5
k__Eukaryota|p__Euglenozoa|c__Kinetoplastea|o__Trypanosomatida	5
k__Eukaryota|p__Rhodophyta	2
k__Eukaryota|p__Rhodophyta|c__Bangiophyceae	2
k__Eukaryota|p__Rhodophyta|c__Bangiophyceae|o__Cyanidiales	2
k__Viruses	6639
k__Viruses|k__Heunggongvirae	6614
k__Viruses|k__Heunggongvirae|p__Uroviricota	6614
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes	6614
k__Viruses|k__Heunggongvirae|p__Uroviricota|c__Caudoviricetes|o__Caudovirales	6614
k__Viruses|k__Shotokuvirae	23
k__Viruses|k__Shotokuvirae|p__Cressdnaviricota	20
k__Viruses|k__Shotokuvirae|p__Cressdnaviricota|c__Arfiviricetes	20
k__Viruses|k__Shotokuvirae|p__Cressdnaviricota|c__Arfiviricetes|o__Cirlivirales	20
k__Viruses|k__Shotokuvirae|p__Cossaviricota	3
k__Viruses|k__Shotokuvirae|p__Cossaviricota|c__Papovaviricetes	3
k__Viruses|k__Shotokuvirae|p__Cossaviricota|c__Papovaviricetes|o__Zurhausenvirales	3
k__Viruses|k__Bamfordvirae	1
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota	1
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Pokkesviricetes	1
k__Viruses|k__Bamfordvirae|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales	1
k__Viruses|c__Naldaviricetes	1
k__Viruses|c__Naldaviricetes|o__Lefavirales	1
